dataset_index,n_clusters,MF1,MF2,MF3,MF4,MF5,MF6,MF7,MF8,MF9,MF10,MF11,MF12,MF13,MF14,MF15,MF16,MF17,MF18,MF19,Ward_Agglomerative_Clustering,Complete_Agglomerative_Clustering,Average_Agglomerative_Clustering,Single_Agglomerative_Clustering,K_Means,Mini_Batch_K_Means,Spectral_Clustering,Affinity_Propagation,Gaussian_Mixture
44,4,0.38330418234286723,0.08814751739451096,0.29689647588765844,0.465374538550009,-1.0614821375684165,0.20285714285714285,0.16,0.12571428571428572,0.09428571428571429,0.07714285714285714,0.06857142857142857,0.06571428571428571,0.08,0.05714285714285714,0.06857142857142857,0.5828571428571429,0.4085714285714286,0.008571428571428572,0.0,1.0,8.0,2.0,3.0,5.0,6.0,9.0,4.0,7.0
44,5,0.38330418234286723,0.08814751739451096,0.29689647588765844,0.465374538550009,-1.0614821375684165,0.20285714285714285,0.16,0.12571428571428572,0.09428571428571429,0.07714285714285714,0.06857142857142857,0.06571428571428571,0.08,0.05714285714285714,0.06857142857142857,0.5828571428571429,0.4085714285714286,0.008571428571428572,0.0,6.0,9.0,5.0,7.0,8.0,2.0,3.0,4.0,1.0
44,6,0.38330418234286723,0.08814751739451096,0.29689647588765844,0.465374538550009,-1.0614821375684165,0.20285714285714285,0.16,0.12571428571428572,0.09428571428571429,0.07714285714285714,0.06857142857142857,0.06571428571428571,0.08,0.05714285714285714,0.06857142857142857,0.5828571428571429,0.4085714285714286,0.008571428571428572,0.0,8.0,7.0,2.0,5.0,3.0,1.0,9.0,4.0,6.0
44,7,0.38330418234286723,0.08814751739451096,0.29689647588765844,0.465374538550009,-1.0614821375684165,0.20285714285714285,0.16,0.12571428571428572,0.09428571428571429,0.07714285714285714,0.06857142857142857,0.06571428571428571,0.08,0.05714285714285714,0.06857142857142857,0.5828571428571429,0.4085714285714286,0.008571428571428572,0.0,6.0,7.0,1.0,8.0,2.0,4.0,9.0,3.0,5.0
44,8,0.38330418234286723,0.08814751739451096,0.29689647588765844,0.465374538550009,-1.0614821375684165,0.20285714285714285,0.16,0.12571428571428572,0.09428571428571429,0.07714285714285714,0.06857142857142857,0.06571428571428571,0.08,0.05714285714285714,0.06857142857142857,0.5828571428571429,0.4085714285714286,0.008571428571428572,0.0,7.0,8.0,1.0,6.0,2.0,3.0,9.0,4.0,5.0
44,9,0.38330418234286723,0.08814751739451096,0.29689647588765844,0.465374538550009,-1.0614821375684165,0.20285714285714285,0.16,0.12571428571428572,0.09428571428571429,0.07714285714285714,0.06857142857142857,0.06571428571428571,0.08,0.05714285714285714,0.06857142857142857,0.5828571428571429,0.4085714285714286,0.008571428571428572,0.0,7.0,1.0,5.0,8.0,2.0,3.0,9.0,4.0,6.0
44,10,0.38330418234286723,0.08814751739451096,0.29689647588765844,0.465374538550009,-1.0614821375684165,0.20285714285714285,0.16,0.12571428571428572,0.09428571428571429,0.07714285714285714,0.06857142857142857,0.06571428571428571,0.08,0.05714285714285714,0.06857142857142857,0.5828571428571429,0.4085714285714286,0.008571428571428572,0.0,4.0,3.0,5.0,7.0,1.0,8.0,9.0,6.0,2.0
45,2,0.6024333655982935,0.015862597906948276,0.1259468058624286,-1.1811504167414355,4.004594099882153,0.009950248756218905,0.00040203025277652145,0.0056284235388713005,0.024373084074576612,0.14839941705613346,0.28433589627619477,0.33469018543645407,0.15930448766269661,0.031107090808583347,0.0018091361374943465,0.7189808533092115,0.251319161766923,0.019297452133273028,0.010402532790592492,9.0,7.0,8.0,2.0,1.0,5.0,3.0,6.0,4.0
45,3,0.6024333655982935,0.015862597906948276,0.1259468058624286,-1.1811504167414355,4.004594099882153,0.009950248756218905,0.00040203025277652145,0.0056284235388713005,0.024373084074576612,0.14839941705613346,0.28433589627619477,0.33469018543645407,0.15930448766269661,0.031107090808583347,0.0018091361374943465,0.7189808533092115,0.251319161766923,0.019297452133273028,0.010402532790592492,8.0,9.0,1.0,4.0,2.0,7.0,5.0,6.0,3.0
45,4,0.6024333655982935,0.015862597906948276,0.1259468058624286,-1.1811504167414355,4.004594099882153,0.009950248756218905,0.00040203025277652145,0.0056284235388713005,0.024373084074576612,0.14839941705613346,0.28433589627619477,0.33469018543645407,0.15930448766269661,0.031107090808583347,0.0018091361374943465,0.7189808533092115,0.251319161766923,0.019297452133273028,0.010402532790592492,5.0,9.0,8.0,3.0,1.0,4.0,6.0,2.0,7.0
45,5,0.6024333655982935,0.015862597906948276,0.1259468058624286,-1.1811504167414355,4.004594099882153,0.009950248756218905,0.00040203025277652145,0.0056284235388713005,0.024373084074576612,0.14839941705613346,0.28433589627619477,0.33469018543645407,0.15930448766269661,0.031107090808583347,0.0018091361374943465,0.7189808533092115,0.251319161766923,0.019297452133273028,0.010402532790592492,9.0,8.0,7.0,3.0,1.0,5.0,4.0,2.0,6.0
45,6,0.6024333655982935,0.015862597906948276,0.1259468058624286,-1.1811504167414355,4.004594099882153,0.009950248756218905,0.00040203025277652145,0.0056284235388713005,0.024373084074576612,0.14839941705613346,0.28433589627619477,0.33469018543645407,0.15930448766269661,0.031107090808583347,0.0018091361374943465,0.7189808533092115,0.251319161766923,0.019297452133273028,0.010402532790592492,8.0,9.0,5.0,3.0,1.0,6.0,2.0,4.0,7.0
45,7,0.6024333655982935,0.015862597906948276,0.1259468058624286,-1.1811504167414355,4.004594099882153,0.009950248756218905,0.00040203025277652145,0.0056284235388713005,0.024373084074576612,0.14839941705613346,0.28433589627619477,0.33469018543645407,0.15930448766269661,0.031107090808583347,0.0018091361374943465,0.7189808533092115,0.251319161766923,0.019297452133273028,0.010402532790592492,7.0,9.0,6.0,2.0,3.0,4.0,1.0,5.0,8.0
45,8,0.6024333655982935,0.015862597906948276,0.1259468058624286,-1.1811504167414355,4.004594099882153,0.009950248756218905,0.00040203025277652145,0.0056284235388713005,0.024373084074576612,0.14839941705613346,0.28433589627619477,0.33469018543645407,0.15930448766269661,0.031107090808583347,0.0018091361374943465,0.7189808533092115,0.251319161766923,0.019297452133273028,0.010402532790592492,7.0,8.0,6.0,3.0,1.0,5.0,2.0,4.0,9.0
45,9,0.6024333655982935,0.015862597906948276,0.1259468058624286,-1.1811504167414355,4.004594099882153,0.009950248756218905,0.00040203025277652145,0.0056284235388713005,0.024373084074576612,0.14839941705613346,0.28433589627619477,0.33469018543645407,0.15930448766269661,0.031107090808583347,0.0018091361374943465,0.7189808533092115,0.251319161766923,0.019297452133273028,0.010402532790592492,7.0,9.0,6.0,3.0,2.0,4.0,1.0,5.0,8.0
45,10,0.6024333655982935,0.015862597906948276,0.1259468058624286,-1.1811504167414355,4.004594099882153,0.009950248756218905,0.00040203025277652145,0.0056284235388713005,0.024373084074576612,0.14839941705613346,0.28433589627619477,0.33469018543645407,0.15930448766269661,0.031107090808583347,0.0018091361374943465,0.7189808533092115,0.251319161766923,0.019297452133273028,0.010402532790592492,8.0,9.0,6.0,5.0,1.0,4.0,2.0,3.0,7.0
46,2,0.22260326743077358,0.027784687444055517,0.166687394376586,1.396789279251499,1.862717744468367,0.2500575109270761,0.30388773867034735,0.2041407867494824,0.11925465838509317,0.042696112261329654,0.02765125373821026,0.031147918104439842,0.015366919714745802,0.005337014032666207,0.00046008741660915573,0.7823786519438694,0.15353117092247526,0.04729698642742121,0.016793190706234185,8.0,7.0,5.0,1.0,6.0,2.0,3.0,4.0,9.0
46,3,0.22260326743077358,0.027784687444055517,0.166687394376586,1.396789279251499,1.862717744468367,0.2500575109270761,0.30388773867034735,0.2041407867494824,0.11925465838509317,0.042696112261329654,0.02765125373821026,0.031147918104439842,0.015366919714745802,0.005337014032666207,0.00046008741660915573,0.7823786519438694,0.15353117092247526,0.04729698642742121,0.016793190706234185,4.0,7.0,8.0,1.0,2.0,5.0,6.0,3.0,9.0
46,4,0.22260326743077358,0.027784687444055517,0.166687394376586,1.396789279251499,1.862717744468367,0.2500575109270761,0.30388773867034735,0.2041407867494824,0.11925465838509317,0.042696112261329654,0.02765125373821026,0.031147918104439842,0.015366919714745802,0.005337014032666207,0.00046008741660915573,0.7823786519438694,0.15353117092247526,0.04729698642742121,0.016793190706234185,8.0,5.0,2.0,1.0,6.0,7.0,4.0,3.0,9.0
46,5,0.22260326743077358,0.027784687444055517,0.166687394376586,1.396789279251499,1.862717744468367,0.2500575109270761,0.30388773867034735,0.2041407867494824,0.11925465838509317,0.042696112261329654,0.02765125373821026,0.031147918104439842,0.015366919714745802,0.005337014032666207,0.00046008741660915573,0.7823786519438694,0.15353117092247526,0.04729698642742121,0.016793190706234185,5.0,6.0,2.0,1.0,7.0,8.0,3.0,4.0,9.0
46,6,0.22260326743077358,0.027784687444055517,0.166687394376586,1.396789279251499,1.862717744468367,0.2500575109270761,0.30388773867034735,0.2041407867494824,0.11925465838509317,0.042696112261329654,0.02765125373821026,0.031147918104439842,0.015366919714745802,0.005337014032666207,0.00046008741660915573,0.7823786519438694,0.15353117092247526,0.04729698642742121,0.016793190706234185,6.0,4.0,2.0,1.0,8.0,7.0,3.0,5.0,9.0
46,7,0.22260326743077358,0.027784687444055517,0.166687394376586,1.396789279251499,1.862717744468367,0.2500575109270761,0.30388773867034735,0.2041407867494824,0.11925465838509317,0.042696112261329654,0.02765125373821026,0.031147918104439842,0.015366919714745802,0.005337014032666207,0.00046008741660915573,0.7823786519438694,0.15353117092247526,0.04729698642742121,0.016793190706234185,6.0,3.0,2.0,1.0,7.0,8.0,4.0,5.0,9.0
46,8,0.22260326743077358,0.027784687444055517,0.166687394376586,1.396789279251499,1.862717744468367,0.2500575109270761,0.30388773867034735,0.2041407867494824,0.11925465838509317,0.042696112261329654,0.02765125373821026,0.031147918104439842,0.015366919714745802,0.005337014032666207,0.00046008741660915573,0.7823786519438694,0.15353117092247526,0.04729698642742121,0.016793190706234185,5.0,4.0,1.0,2.0,7.0,8.0,3.0,6.0,9.0
46,9,0.22260326743077358,0.027784687444055517,0.166687394376586,1.396789279251499,1.862717744468367,0.2500575109270761,0.30388773867034735,0.2041407867494824,0.11925465838509317,0.042696112261329654,0.02765125373821026,0.031147918104439842,0.015366919714745802,0.005337014032666207,0.00046008741660915573,0.7823786519438694,0.15353117092247526,0.04729698642742121,0.016793190706234185,7.0,3.0,1.0,2.0,6.0,8.0,4.0,5.0,9.0
46,10,0.22260326743077358,0.027784687444055517,0.166687394376586,1.396789279251499,1.862717744468367,0.2500575109270761,0.30388773867034735,0.2041407867494824,0.11925465838509317,0.042696112261329654,0.02765125373821026,0.031147918104439842,0.015366919714745802,0.005337014032666207,0.00046008741660915573,0.7823786519438694,0.15353117092247526,0.04729698642742121,0.016793190706234185,6.0,3.0,2.0,1.0,5.0,8.0,7.0,4.0,9.0
47,2,0.43521476001705395,0.04251437050804541,0.20619013193663127,-0.22218567909634812,-0.7038932629483154,0.08942106111917433,0.06805353975165296,0.0774875020158039,0.21182067408482502,0.16755362038380905,0.09184002580228995,0.21254636348975972,0.061925495887760036,0.01717464925012095,0.0021770682148040637,0.6384454120303177,0.33849379132398,0.023060796645702306,0.0,2.0,8.0,3.0,9.0,4.0,5.0,6.0,1.0,7.0
47,3,0.43521476001705395,0.04251437050804541,0.20619013193663127,-0.22218567909634812,-0.7038932629483154,0.08942106111917433,0.06805353975165296,0.0774875020158039,0.21182067408482502,0.16755362038380905,0.09184002580228995,0.21254636348975972,0.061925495887760036,0.01717464925012095,0.0021770682148040637,0.6384454120303177,0.33849379132398,0.023060796645702306,0.0,2.0,9.0,3.0,4.0,5.0,7.0,6.0,1.0,8.0
47,4,0.43521476001705395,0.04251437050804541,0.20619013193663127,-0.22218567909634812,-0.7038932629483154,0.08942106111917433,0.06805353975165296,0.0774875020158039,0.21182067408482502,0.16755362038380905,0.09184002580228995,0.21254636348975972,0.061925495887760036,0.01717464925012095,0.0021770682148040637,0.6384454120303177,0.33849379132398,0.023060796645702306,0.0,2.0,9.0,3.0,4.0,6.0,7.0,5.0,1.0,8.0
47,5,0.43521476001705395,0.04251437050804541,0.20619013193663127,-0.22218567909634812,-0.7038932629483154,0.08942106111917433,0.06805353975165296,0.0774875020158039,0.21182067408482502,0.16755362038380905,0.09184002580228995,0.21254636348975972,0.061925495887760036,0.01717464925012095,0.0021770682148040637,0.6384454120303177,0.33849379132398,0.023060796645702306,0.0,4.0,9.0,2.0,8.0,5.0,3.0,6.0,1.0,7.0
47,6,0.43521476001705395,0.04251437050804541,0.20619013193663127,-0.22218567909634812,-0.7038932629483154,0.08942106111917433,0.06805353975165296,0.0774875020158039,0.21182067408482502,0.16755362038380905,0.09184002580228995,0.21254636348975972,0.061925495887760036,0.01717464925012095,0.0021770682148040637,0.6384454120303177,0.33849379132398,0.023060796645702306,0.0,5.0,9.0,2.0,7.0,3.0,4.0,8.0,1.0,6.0
47,7,0.43521476001705395,0.04251437050804541,0.20619013193663127,-0.22218567909634812,-0.7038932629483154,0.08942106111917433,0.06805353975165296,0.0774875020158039,0.21182067408482502,0.16755362038380905,0.09184002580228995,0.21254636348975972,0.061925495887760036,0.01717464925012095,0.0021770682148040637,0.6384454120303177,0.33849379132398,0.023060796645702306,0.0,6.0,7.0,5.0,8.0,4.0,3.0,9.0,1.0,2.0
47,8,0.43521476001705395,0.04251437050804541,0.20619013193663127,-0.22218567909634812,-0.7038932629483154,0.08942106111917433,0.06805353975165296,0.0774875020158039,0.21182067408482502,0.16755362038380905,0.09184002580228995,0.21254636348975972,0.061925495887760036,0.01717464925012095,0.0021770682148040637,0.6384454120303177,0.33849379132398,0.023060796645702306,0.0,6.0,9.0,1.0,7.0,2.0,8.0,5.0,3.0,4.0
47,9,0.43521476001705395,0.04251437050804541,0.20619013193663127,-0.22218567909634812,-0.7038932629483154,0.08942106111917433,0.06805353975165296,0.0774875020158039,0.21182067408482502,0.16755362038380905,0.09184002580228995,0.21254636348975972,0.061925495887760036,0.01717464925012095,0.0021770682148040637,0.6384454120303177,0.33849379132398,0.023060796645702306,0.0,5.0,9.0,1.0,4.0,3.0,7.0,8.0,2.0,6.0
47,10,0.43521476001705395,0.04251437050804541,0.20619013193663127,-0.22218567909634812,-0.7038932629483154,0.08942106111917433,0.06805353975165296,0.0774875020158039,0.21182067408482502,0.16755362038380905,0.09184002580228995,0.21254636348975972,0.061925495887760036,0.01717464925012095,0.0021770682148040637,0.6384454120303177,0.33849379132398,0.023060796645702306,0.0,4.0,6.0,2.0,3.0,5.0,9.0,7.0,1.0,8.0
48,2,0.357864353739793,0.017691290046461954,0.13300860891860328,0.399628730219113,0.10650696894522138,0.00808209272868066,0.10378001938471479,0.25007820552925913,0.27659629023738586,0.21621649341791496,0.10267232139651998,0.03157452089497895,0.008974404996948702,0.001841035082231191,0.00018461633136580187,0.675336796598957,0.28712454935666337,0.03316427263729558,0.004374381407084139,6.0,9.0,1.0,2.0,3.0,5.0,4.0,7.0,8.0
48,3,0.357864353739793,0.017691290046461954,0.13300860891860328,0.399628730219113,0.10650696894522138,0.00808209272868066,0.10378001938471479,0.25007820552925913,0.27659629023738586,0.21621649341791496,0.10267232139651998,0.03157452089497895,0.008974404996948702,0.001841035082231191,0.00018461633136580187,0.675336796598957,0.28712454935666337,0.03316427263729558,0.004374381407084139,6.0,9.0,2.0,1.0,3.0,5.0,4.0,7.0,8.0
48,4,0.357864353739793,0.017691290046461954,0.13300860891860328,0.399628730219113,0.10650696894522138,0.00808209272868066,0.10378001938471479,0.25007820552925913,0.27659629023738586,0.21621649341791496,0.10267232139651998,0.03157452089497895,0.008974404996948702,0.001841035082231191,0.00018461633136580187,0.675336796598957,0.28712454935666337,0.03316427263729558,0.004374381407084139,5.0,8.0,2.0,1.0,3.0,6.0,4.0,7.0,9.0
48,5,0.357864353739793,0.017691290046461954,0.13300860891860328,0.399628730219113,0.10650696894522138,0.00808209272868066,0.10378001938471479,0.25007820552925913,0.27659629023738586,0.21621649341791496,0.10267232139651998,0.03157452089497895,0.008974404996948702,0.001841035082231191,0.00018461633136580187,0.675336796598957,0.28712454935666337,0.03316427263729558,0.004374381407084139,5.0,9.0,2.0,1.0,3.0,7.0,4.0,6.0,8.0
48,6,0.357864353739793,0.017691290046461954,0.13300860891860328,0.399628730219113,0.10650696894522138,0.00808209272868066,0.10378001938471479,0.25007820552925913,0.27659629023738586,0.21621649341791496,0.10267232139651998,0.03157452089497895,0.008974404996948702,0.001841035082231191,0.00018461633136580187,0.675336796598957,0.28712454935666337,0.03316427263729558,0.004374381407084139,5.0,8.0,2.0,1.0,3.0,7.0,4.0,6.0,9.0
48,7,0.357864353739793,0.017691290046461954,0.13300860891860328,0.399628730219113,0.10650696894522138,0.00808209272868066,0.10378001938471479,0.25007820552925913,0.27659629023738586,0.21621649341791496,0.10267232139651998,0.03157452089497895,0.008974404996948702,0.001841035082231191,0.00018461633136580187,0.675336796598957,0.28712454935666337,0.03316427263729558,0.004374381407084139,5.0,8.0,2.0,1.0,3.0,6.0,4.0,7.0,9.0
48,8,0.357864353739793,0.017691290046461954,0.13300860891860328,0.399628730219113,0.10650696894522138,0.00808209272868066,0.10378001938471479,0.25007820552925913,0.27659629023738586,0.21621649341791496,0.10267232139651998,0.03157452089497895,0.008974404996948702,0.001841035082231191,0.00018461633136580187,0.675336796598957,0.28712454935666337,0.03316427263729558,0.004374381407084139,8.0,7.0,2.0,1.0,3.0,4.0,5.0,6.0,9.0
48,9,0.357864353739793,0.017691290046461954,0.13300860891860328,0.399628730219113,0.10650696894522138,0.00808209272868066,0.10378001938471479,0.25007820552925913,0.27659629023738586,0.21621649341791496,0.10267232139651998,0.03157452089497895,0.008974404996948702,0.001841035082231191,0.00018461633136580187,0.675336796598957,0.28712454935666337,0.03316427263729558,0.004374381407084139,8.0,7.0,2.0,1.0,3.0,4.0,5.0,6.0,9.0
48,10,0.357864353739793,0.017691290046461954,0.13300860891860328,0.399628730219113,0.10650696894522138,0.00808209272868066,0.10378001938471479,0.25007820552925913,0.27659629023738586,0.21621649341791496,0.10267232139651998,0.03157452089497895,0.008974404996948702,0.001841035082231191,0.00018461633136580187,0.675336796598957,0.28712454935666337,0.03316427263729558,0.004374381407084139,8.0,7.0,2.0,1.0,3.0,4.0,5.0,6.0,9.0
49,2,0.6378482672612136,0.02275884172531927,0.15086033847674898,-1.338732190968203,3.3775558090421693,0.014388489208633094,0.0021159542953872196,0.017562420651713925,0.009310198899703767,0.06168006771053745,0.2786711807024968,0.19435040203131612,0.31654676258992803,0.09849767245027508,0.006876851460008463,0.789568345323741,0.165890816758358,0.02803639441388066,0.016504443504020312,7.0,8.0,4.0,1.0,5.0,6.0,2.0,3.0,9.0
49,3,0.6378482672612136,0.02275884172531927,0.15086033847674898,-1.338732190968203,3.3775558090421693,0.014388489208633094,0.0021159542953872196,0.017562420651713925,0.009310198899703767,0.06168006771053745,0.2786711807024968,0.19435040203131612,0.31654676258992803,0.09849767245027508,0.006876851460008463,0.789568345323741,0.165890816758358,0.02803639441388066,0.016504443504020312,6.0,8.0,5.0,2.0,1.0,7.0,3.0,4.0,9.0
49,4,0.6378482672612136,0.02275884172531927,0.15086033847674898,-1.338732190968203,3.3775558090421693,0.014388489208633094,0.0021159542953872196,0.017562420651713925,0.009310198899703767,0.06168006771053745,0.2786711807024968,0.19435040203131612,0.31654676258992803,0.09849767245027508,0.006876851460008463,0.789568345323741,0.165890816758358,0.02803639441388066,0.016504443504020312,4.0,9.0,1.0,2.0,3.0,7.0,6.0,5.0,8.0
49,5,0.6378482672612136,0.02275884172531927,0.15086033847674898,-1.338732190968203,3.3775558090421693,0.014388489208633094,0.0021159542953872196,0.017562420651713925,0.009310198899703767,0.06168006771053745,0.2786711807024968,0.19435040203131612,0.31654676258992803,0.09849767245027508,0.006876851460008463,0.789568345323741,0.165890816758358,0.02803639441388066,0.016504443504020312,5.0,9.0,3.0,4.0,2.0,7.0,1.0,6.0,8.0
49,6,0.6378482672612136,0.02275884172531927,0.15086033847674898,-1.338732190968203,3.3775558090421693,0.014388489208633094,0.0021159542953872196,0.017562420651713925,0.009310198899703767,0.06168006771053745,0.2786711807024968,0.19435040203131612,0.31654676258992803,0.09849767245027508,0.006876851460008463,0.789568345323741,0.165890816758358,0.02803639441388066,0.016504443504020312,6.0,9.0,4.0,2.0,1.0,5.0,3.0,7.0,8.0
49,7,0.6378482672612136,0.02275884172531927,0.15086033847674898,-1.338732190968203,3.3775558090421693,0.014388489208633094,0.0021159542953872196,0.017562420651713925,0.009310198899703767,0.06168006771053745,0.2786711807024968,0.19435040203131612,0.31654676258992803,0.09849767245027508,0.006876851460008463,0.789568345323741,0.165890816758358,0.02803639441388066,0.016504443504020312,6.0,9.0,2.0,3.0,1.0,4.0,5.0,7.0,8.0
49,8,0.6378482672612136,0.02275884172531927,0.15086033847674898,-1.338732190968203,3.3775558090421693,0.014388489208633094,0.0021159542953872196,0.017562420651713925,0.009310198899703767,0.06168006771053745,0.2786711807024968,0.19435040203131612,0.31654676258992803,0.09849767245027508,0.006876851460008463,0.789568345323741,0.165890816758358,0.02803639441388066,0.016504443504020312,4.0,9.0,2.0,3.0,1.0,6.0,7.0,8.0,5.0
49,9,0.6378482672612136,0.02275884172531927,0.15086033847674898,-1.338732190968203,3.3775558090421693,0.014388489208633094,0.0021159542953872196,0.017562420651713925,0.009310198899703767,0.06168006771053745,0.2786711807024968,0.19435040203131612,0.31654676258992803,0.09849767245027508,0.006876851460008463,0.789568345323741,0.165890816758358,0.02803639441388066,0.016504443504020312,4.0,9.0,3.0,5.0,1.0,7.0,2.0,6.0,8.0
49,10,0.6378482672612136,0.02275884172531927,0.15086033847674898,-1.338732190968203,3.3775558090421693,0.014388489208633094,0.0021159542953872196,0.017562420651713925,0.009310198899703767,0.06168006771053745,0.2786711807024968,0.19435040203131612,0.31654676258992803,0.09849767245027508,0.006876851460008463,0.789568345323741,0.165890816758358,0.02803639441388066,0.016504443504020312,4.0,9.0,2.0,5.0,3.0,6.0,1.0,7.0,8.0
50,2,0.46273344920825177,0.02458362383758001,0.15679165742341017,-0.22551916879238518,1.209293698601642,0.029411764705882353,0.012834224598930482,0.0748663101604278,0.196524064171123,0.2911764705882353,0.23288770053475935,0.10454545454545454,0.033689839572192515,0.019518716577540108,0.004545454545454545,0.7433155080213903,0.1925133689839572,0.06336898395721925,0.0008021390374331551,4.0,1.0,2.0,3.0,6.0,7.0,5.0,8.0,9.0
50,3,0.46273344920825177,0.02458362383758001,0.15679165742341017,-0.22551916879238518,1.209293698601642,0.029411764705882353,0.012834224598930482,0.0748663101604278,0.196524064171123,0.2911764705882353,0.23288770053475935,0.10454545454545454,0.033689839572192515,0.019518716577540108,0.004545454545454545,0.7433155080213903,0.1925133689839572,0.06336898395721925,0.0008021390374331551,5.0,1.0,2.0,3.0,7.0,8.0,6.0,4.0,9.0
50,4,0.46273344920825177,0.02458362383758001,0.15679165742341017,-0.22551916879238518,1.209293698601642,0.029411764705882353,0.012834224598930482,0.0748663101604278,0.196524064171123,0.2911764705882353,0.23288770053475935,0.10454545454545454,0.033689839572192515,0.019518716577540108,0.004545454545454545,0.7433155080213903,0.1925133689839572,0.06336898395721925,0.0008021390374331551,3.0,4.0,1.0,2.0,8.0,9.0,7.0,5.0,6.0
50,5,0.46273344920825177,0.02458362383758001,0.15679165742341017,-0.22551916879238518,1.209293698601642,0.029411764705882353,0.012834224598930482,0.0748663101604278,0.196524064171123,0.2911764705882353,0.23288770053475935,0.10454545454545454,0.033689839572192515,0.019518716577540108,0.004545454545454545,0.7433155080213903,0.1925133689839572,0.06336898395721925,0.0008021390374331551,6.0,1.0,3.0,2.0,5.0,9.0,8.0,4.0,7.0
50,6,0.46273344920825177,0.02458362383758001,0.15679165742341017,-0.22551916879238518,1.209293698601642,0.029411764705882353,0.012834224598930482,0.0748663101604278,0.196524064171123,0.2911764705882353,0.23288770053475935,0.10454545454545454,0.033689839572192515,0.019518716577540108,0.004545454545454545,0.7433155080213903,0.1925133689839572,0.06336898395721925,0.0008021390374331551,6.0,4.0,2.0,1.0,7.0,9.0,8.0,3.0,5.0
50,7,0.46273344920825177,0.02458362383758001,0.15679165742341017,-0.22551916879238518,1.209293698601642,0.029411764705882353,0.012834224598930482,0.0748663101604278,0.196524064171123,0.2911764705882353,0.23288770053475935,0.10454545454545454,0.033689839572192515,0.019518716577540108,0.004545454545454545,0.7433155080213903,0.1925133689839572,0.06336898395721925,0.0008021390374331551,7.0,8.0,3.0,1.0,5.0,4.0,6.0,2.0,9.0
50,8,0.46273344920825177,0.02458362383758001,0.15679165742341017,-0.22551916879238518,1.209293698601642,0.029411764705882353,0.012834224598930482,0.0748663101604278,0.196524064171123,0.2911764705882353,0.23288770053475935,0.10454545454545454,0.033689839572192515,0.019518716577540108,0.004545454545454545,0.7433155080213903,0.1925133689839572,0.06336898395721925,0.0008021390374331551,5.0,9.0,2.0,1.0,4.0,8.0,6.0,3.0,7.0
50,9,0.46273344920825177,0.02458362383758001,0.15679165742341017,-0.22551916879238518,1.209293698601642,0.029411764705882353,0.012834224598930482,0.0748663101604278,0.196524064171123,0.2911764705882353,0.23288770053475935,0.10454545454545454,0.033689839572192515,0.019518716577540108,0.004545454545454545,0.7433155080213903,0.1925133689839572,0.06336898395721925,0.0008021390374331551,5.0,8.0,1.0,3.0,4.0,6.0,9.0,2.0,7.0
50,10,0.46273344920825177,0.02458362383758001,0.15679165742341017,-0.22551916879238518,1.209293698601642,0.029411764705882353,0.012834224598930482,0.0748663101604278,0.196524064171123,0.2911764705882353,0.23288770053475935,0.10454545454545454,0.033689839572192515,0.019518716577540108,0.004545454545454545,0.7433155080213903,0.1925133689839572,0.06336898395721925,0.0008021390374331551,5.0,9.0,1.0,3.0,4.0,7.0,6.0,2.0,8.0
51,2,0.28289599060283166,0.02166396496925648,0.14718683694290222,1.2649108512464518,2.052174837188258,0.0411028160231888,0.2784003774920373,0.31662144626636785,0.19309391799659584,0.08535701646471966,0.04396771094895431,0.01991944589561671,0.012403309796255414,0.008409309223276429,0.0007246498929877484,0.7493891032878882,0.20104821449636834,0.031126240752287704,0.018436441463455737,4.0,3.0,1.0,2.0,5.0,6.0,7.0,8.0,9.0
51,3,0.28289599060283166,0.02166396496925648,0.14718683694290222,1.2649108512464518,2.052174837188258,0.0411028160231888,0.2784003774920373,0.31662144626636785,0.19309391799659584,0.08535701646471966,0.04396771094895431,0.01991944589561671,0.012403309796255414,0.008409309223276429,0.0007246498929877484,0.7493891032878882,0.20104821449636834,0.031126240752287704,0.018436441463455737,6.0,3.0,2.0,1.0,4.0,7.0,5.0,8.0,9.0
51,4,0.28289599060283166,0.02166396496925648,0.14718683694290222,1.2649108512464518,2.052174837188258,0.0411028160231888,0.2784003774920373,0.31662144626636785,0.19309391799659584,0.08535701646471966,0.04396771094895431,0.01991944589561671,0.012403309796255414,0.008409309223276429,0.0007246498929877484,0.7493891032878882,0.20104821449636834,0.031126240752287704,0.018436441463455737,8.0,2.0,4.0,1.0,5.0,6.0,3.0,7.0,9.0
51,5,0.28289599060283166,0.02166396496925648,0.14718683694290222,1.2649108512464518,2.052174837188258,0.0411028160231888,0.2784003774920373,0.31662144626636785,0.19309391799659584,0.08535701646471966,0.04396771094895431,0.01991944589561671,0.012403309796255414,0.008409309223276429,0.0007246498929877484,0.7493891032878882,0.20104821449636834,0.031126240752287704,0.018436441463455737,5.0,4.0,2.0,1.0,3.0,6.0,8.0,7.0,9.0
51,6,0.28289599060283166,0.02166396496925648,0.14718683694290222,1.2649108512464518,2.052174837188258,0.0411028160231888,0.2784003774920373,0.31662144626636785,0.19309391799659584,0.08535701646471966,0.04396771094895431,0.01991944589561671,0.012403309796255414,0.008409309223276429,0.0007246498929877484,0.7493891032878882,0.20104821449636834,0.031126240752287704,0.018436441463455737,5.0,2.0,3.0,1.0,4.0,8.0,7.0,6.0,9.0
